name,topic,pagerank
一隅,5783,0.6975090163608656
中树,5783,1.0823017654041902
夙夜,5783,1.0754449564794406
江亭,5783,0.587883065334574
讴歌,7477,1.3969146082410657
还不,8749,1.654243044276799
来不,707,1.2641481150971
花似,6582,0.648770014349576
霜凝,5783,0.7890444662618891
芳香,6704,1.2530418719048528
交横,215,1.6453606155453047
声在,5783,0.7371143890287309
傲吏,5308,1.3300905236313163
成梦,36,1.4626257837966248
妾心,5783,1.1044848383454018
朝见,5783,0.6271980556346451
酒肉,532,0.5364368945703325
激昂,6697,0.5729802328746859
初长,7262,2.2423024745731777
成人,238,2.7356414500193376
殷殷,7062,0.5258666264722209
中水,7930,0.5292148407302105
半偈,5783,1.8016241940180115
仰视,10006,1.282192682178146
幽梦,5783,0.7430280210703262
新丝,5783,1.2597866391901942
寒暄,5783,1.0278144406974756
风微,7205,0.6701402619996845
当门,5783,1.4841915628290152
不省,8081,0.5610817332980315
晓霜,6217,0.6132621393319307
葛衣,5783,0.6875839890684631
独出,5783,0.6316613227978478
赤壁,8,1.2674760141711034
遥分,180,2.5809712619344913
明中,5783,1.187196730716173
乱云,5783,1.3368523654414357
惊飞,5783,0.6331694669225392
墙闻,5783,1.1959670661343043
诗债,5783,0.8422404339699573
隐士,5783,0.6912522713645237
寻山,5783,0.6875969014092526
道侣,5783,0.9677727831194356
斜照,621,1.54479042666846
竹扉,5783,1.040869417487985
天暮,5783,1.6402546547574126
顿觉,7293,1.7213669792920958
生竹,6697,2.3478222680454324
无瑕,6603,0.790548620715628
竹帛,7726,2.850793193201963
新衣,7143,1.7233724305648823
君发,5783,0.5553689296183343
胡地,5783,1.4944468656366832
树密,5783,3.999074817416288
来春,5804,0.5103482748500692
风触,5783,1.5954722365030194
龙盘,5783,0.7905560933468263
仙方,5783,1.1710666874531246
然多,5783,0.6331444770537819
越客,5783,1.2779493408619187
满袖,5783,0.6280731946823186
川路,5783,0.9702375291167425
狂客,5783,1.1586323865725832
上巳,5783,0.8900859297523457
红绡,7185,0.588115184398836
钓台,7576,2.17832416079205
帝家,5783,0.9850434363027691
今生,5783,1.1426862005143656
孤直,5783,1.0982381020688075
命驾,228,3.016840858367287
水畔,372,1.4557116877016016
叶上,5783,1.173343801100902
枯桑,5783,0.7688988800538259
栖禽,7789,1.6713935204200823
岂念,5783,2.1740023621189293
渭北,238,1.1912489865885265
自堪,5783,0.8952108698267666
风静,5783,1.5135343708679534
高视,7848,0.6050996851249223
一茎,5783,0.858114671880469
未晓,5783,0.7848693090661613
故旧,6652,1.1494880961338214
出游,6933,0.68293045058961
常爱,5783,0.6863780692001417
烈士,532,0.9794160688312632
风篁,7205,2.4613379599827194
杂花,7502,1.577374655765265
凉气,5783,1.6035446647196603
猖狂,215,0.510602680468436
作歌,643,1.352039864381378
阳殿,7262,1.0807004318822147
草露,7586,1.2434227632768444
海深,5783,2.1770616419953
高才,5783,0.8711543600540536
我自,7205,0.7644443470128836
风中,7930,0.3327637950034667
三省,2414,2.245612856814079
都邑,5783,0.6759873369134111
已落,7836,0.7478623243044752
迤逦,5783,0.6996908036231396
人一,36,0.5377014657325213
梦见,5783,0.6973275869126507
孤櫂,5783,2.1636934038078923
水平,5783,0.6160971973192835
吴中,268,1.7896386702525806
尘暗,6582,0.47629833241115427
戏蝶,5072,1.578907072762703
无物,8772,1.199615637439934
不辨,7143,0.4138506130807853
以我,7371,0.7724316597952136
新妇,5783,1.8751788477790927
老臣,5783,2.266325500209364
回身,135,1.250075750478875
传杯,5783,1.7612583933508268
无根,6749,0.8282253810925604
头陀,7848,0.6684365280543076
陵树,5783,1.0378084234771952
若待,5783,0.6984579988581006
芜城,5783,0.620896403485671
鹭鸶,5783,1.040613904173762
中去,7205,1.9505879679098515
高居,5783,1.0326555765850647
我昔,372,0.37693435174599826
平田,5783,0.8442527043242659
北征,2448,0.8976058799300682
雕盘,284,1.7992611604838529
讵知,5783,1.067262983031076
本性,8368,1.4923779338983267
草齐,5783,1.0586577068615501
地平,5783,1.0163235672755697
河畔,6603,1.6801635816061293
彻底,7271,0.8481682967963546
小大,10604,0.6035652563724795
雁下,5783,0.7349547384149141
唯求,5783,2.002675581300745
宝马,6217,0.6005153521853661
芝草,5783,0.7845229419908959
静思,5783,0.9631678335851225
上雪,5783,0.6822886343150246
胡虏,8368,1.668765211875876
身无,9125,0.5608807755638267
兹地,5783,0.9019674166266849
儒风,2414,2.304752844661914
夜惊,5783,0.6156470757888761
解颜,5783,3.436244225607331
背日,5783,0.7928550060133104
劳劳,5783,1.774984634925295
有态,5783,0.8209133331946027
风初,5783,0.7610083353046345
犹湿,5783,0.6031084616336201
公才,5783,0.98696635526724
岸头,5783,1.3297303995697538
拂尽,5783,0.5303409766842566
花飘,238,1.7925443527579799
庭草,5783,0.892178111888463
凉天,2448,2.4137729068803164
愿随,5783,0.7812306287897113
酒肆,180,1.892045216667182
阳焰,5783,1.1382721771597346
由是,6697,0.43851533639911483
高原,9459,1.5795270916259097
数片,7846,1.8239390666951618
金微,5783,1.9402566510835448
自昔,5783,0.6971552285180803
汾水,5783,0.9654101533538798
花去,5783,1.628981072359513
应到,5783,2.594847587063961
沙岸,5783,2.1558738006647116
处宿,5783,1.518338031306189
书幌,5783,0.6803315360149916
竹竿,372,1.9540637483547276
光芒,5783,0.7985596900470922
悬知,8749,1.973046053465661
水陆,7789,0.695139595294012
皇都,8747,0.4204915865367353
五弦,5783,1.1182698332043806
寒草,5783,1.0189766469193962
独爱,5783,0.7336817536068236
更相,5783,0.46976862363853733
闻猿,5783,1.4149312178477271
何补,5783,0.7740145132289312
伤人,5783,0.7140745271572994
到海,5783,1.2764370868676271
自落,6704,1.1470730178034207
寻幽,5783,0.6289404890230433
唯残,5783,1.0484965948856146
阳天,5783,0.5854391177771291
向此,5783,0.7452665059753286
绣段,5783,0.7304143834118545
赠言,8250,0.8057939416395073
腥臊,2182,0.6731186479539695
辞醉,5783,1.1383786190041127
何者,215,1.6271059385436415
一法,9406,0.9033376030968061
所希,5783,1.008432664830425
圆月,5783,1.3930183967497858
水明,5783,0.896547685855992
莫能,9406,0.4385748674355032
庭闱,5783,0.6786194744037829
风悲,5783,1.0696993203687952
赢得,5783,0.845403545336121
厚地,7497,2.2828560329269725
匡庐,5783,0.8029041940925341
此境,9125,0.6395580486893254
无信,10604,0.46790115378980085
草玄,228,1.472545394245671
琼浆,235,0.6545105870198513
泛舟,5783,0.6437688626721781
绿林,5783,0.9365271984375269
水静,5783,0.8230378352282464
拂云,7848,2.9534680295958955
生得,8772,0.9596851433578868
自解,235,1.2905734649794292
存者,8747,0.45411936252355406
见贞,5783,2.2527167691418386
酒满,238,2.9848188102277255
鱼鳖,7285,0.6252097716085654
叶长,5783,2.042941337561449
鹿群,2182,1.4800169811329742
时去,5783,0.6147070437760421
推迁,5783,0.6775878597347342
已迟,5783,3.1858377117665584
开怀,6603,0.6564706365260702
蝉噪,5783,0.5402794518524772
精魄,9125,0.4892139966904028
人飞,5783,0.5786098719661361
翻经,5783,1.1813895704352453
冯夷,5783,0.687819729658841
不止,7497,0.6763232983815949
吴会,180,0.6102105685557382
藉草,4572,1.2071331033633896
太尉,5783,0.9896411662211447
吟看,5783,0.7433912852505333
搔头,7848,0.4450658071185929
英豪,5783,0.7348711717510836
作客,5783,2.2068629766526358
兰堂,5783,1.1603160639014414
团扇,5783,1.0179609610882896
城𬮱,7062,0.8015326066319665
含香,5783,0.9066415783941237
把得,5783,1.7964668881428287
是心,5783,0.8851039344209499
树寒,5783,0.8114385619824765
灯照,5783,1.1594423252453525
不群,5783,1.1527007218909697
棋局,268,1.8376345597427555
先觉,5783,0.9475943787853552
日生,5783,0.7010091095316823
泾水,7867,1.6078001340402888
隔年,5783,1.0320370141934543
初疑,7930,0.6526437777033276
历山,5783,1.5772709877155089
逢花,275,1.1143961420033364
云阳,5783,0.5908633639590227
蝙蝠,7930,0.6817946455668367
宿露,6697,0.6296117389425432
浪花,5783,0.8752039133623385
未过,5783,0.47494246710235777
声出,5783,0.8746426510099478
叶暗,5783,1.280986478412177
俄顷,5783,0.7016031947807062
星郎,284,2.8558030951820386
浪翻,5783,3.2693551218641024
门静,5783,0.8650130403209101
结实,7867,1.5343712602713617
山翁,5783,0.7283358220913367
论功,5783,0.9921494588418963
天云,5783,0.7109509110687484
劝我,7726,0.44191241889058586
边去,7576,1.9648769392382812
莫为,5783,0.8977452890255443
缑山,5783,2.0091448185191005
徐孺,5783,0.9410944019501722
一战,5783,0.8711344872917474
李广,228,0.6128555884020657
无可,5783,1.2063844816875473
畏人,8747,0.5781745968726028
良会,8,0.8300159725795854
前有,7846,1.0674532679153335
尔何,5783,0.5971803316950636
无累,5783,1.1246858273549694
别思,6652,0.9572097752323696
哀鸣,5616,0.6914960240617705
悬泉,5783,1.6480693360818923
官去,8749,1.8335122106333184
柳春,5783,0.6353364984992964
为欢,5783,0.5883172769958371
无酒,5783,1.3620051121864682
生不,745,0.8951902657553813
无厌,5783,0.9040833424958555
月如,6582,0.5794671198010878
凌风,8368,0.5505053296102077
龙节,8583,1.9761335372629554
云垂,552,2.0833608415460807
亲疏,5783,1.0152490043620088
人会,5783,0.695318899144303
移居,5783,1.772108024441873
众星,10604,2.414139426618896
仰天,228,0.6502602339775216
漏声,5783,0.6305046763481105
边庭,5783,1.6782476233170143
永嘉,7576,1.0746830015596356
庄叟,284,0.6177521838912202
狡兔,7205,0.8831782002434442
些些,5783,0.8283516427893151
寻春,5783,1.4113958340120623
病后,5783,1.139531380343309
正圆,7930,1.6944485800627267
卧多,5783,0.995619262005034
纷然,5783,2.1895547201605625
今歌,5783,0.7208680224055839
飞走,5783,0.9063760984350727
泉路,5783,0.9376861790246112
无花,5783,2.3481548403937955
低眉,268,0.4396437586322691
奉使,5308,1.5588532984672376
好恶,6603,0.5480733608664468
步障,180,2.6952224742424895
洋洋,6217,0.7850721124030191
墙东,5783,0.7920161367600355
法鼓,5783,1.5991423635288349
河曲,284,0.9789686128953872
况闻,6769,0.9380849647239295
如向,5783,0.6477898907103138
云龙,6881,0.4743760712154778
郊园,5783,0.9676982557348341
攀龙,5783,0.804375186993001
愁暮,5783,0.7458421031864546
谁看,5783,1.1204172593762616
游女,5783,0.7564607454869386
诗题,5783,0.856229326990206
欲济,5783,0.6913615413815485
入汉,5783,0.7980745198597167
文雅,5783,2.078961351495274
短书,5783,0.5826028892025267
国春,5783,2.1593355107846643
真风,5783,0.6701672914137844
逐风,6512,2.02666041073276
自合,5783,1.7733859365009723
金丝,5783,0.8369195278026356
珠树,7726,0.7481476972722062
血流,10604,0.5529752995249824
凉夜,5783,0.9564943991977624
箧中,7285,1.849510008161947
翻覆,2414,0.46916915977773477
自春,5783,0.8655933785439222
容仪,180,0.5517857087962121
骑出,5783,1.371254769408946
旧风,5783,0.7316559825785286
有是,372,1.3781287155681616
家远,6217,1.6201725272465777
雁影,8446,1.4297249157586465
欲醉,7795,1.7449240741330188
望极,5783,1.9126938399715796
为身,5783,0.5926689769265568
向暮,5783,1.2211929912724526
飞腾,532,0.5568520459256152
黄卷,7770,2.0170744464588304
下士,5783,0.9885533811648751
如无,9125,0.7639473823714232
皇皇,5783,1.2555281964970708
皑皑,2076,2.044363915689321
酒浆,5783,1.0015688206403783
未展,8679,0.39041877915776696
与道,6697,1.1735436715391485
犹嫌,5783,0.9644443245995774
可追,2414,1.4872132331650898
衣带,6512,0.7422363466920635
迢遥,5783,0.7914151704672392
跎岁,5783,0.5783838305131014
复归,7930,0.5345147806598239
回溪,5783,1.2060796281721569
来风,5783,0.857917563728136
半掩,5783,1.7074589278918173
都尉,5783,1.7514313208529386
艳艳,5783,0.8199496186764443
又去,5783,2.637946604355723
声发,5783,0.7460193380969633
藤花,5783,0.9398456170890447
毫末,9406,0.97663888318065
朝饮,5783,0.6701833471409405
霁后,5783,0.6691863356066325
雪压,2414,3.288369917326069
隐处,5783,0.84227922813298
巴水,7789,1.7100946630042846
寂然,9406,0.7479818081090115
妖氛,10142,0.6575341489981654
黄尘,8747,1.5640571803218821
樊笼,5783,0.907635815585794
心违,5783,1.118873810694596
痛饮,228,0.6860057387906418
人何,7755,0.654793723290108
接云,5783,2.6185547554622293
灵异,5783,1.00920727436511
满路,5783,0.769335621509627
遂为,5783,1.3141774864863132
昔曾,5783,0.4655571704142664
开尊,5783,1.667867405757785
百官,7185,2.0386649983162273
陆机,5783,1.3574544224346852
身着,7930,0.5255082962967564
东岩,5783,3.329619044884484
奉诏,5916,0.3170868861946228
长思,5783,0.732604739309788
失计,8368,1.2993631287092722
帝都,5783,0.8277784683343552
三代,6603,0.933002948028318
潭上,5783,1.084917461914761
稽山,10657,0.7676274406845441
闻庄,5783,1.1499353663542529
新成,5783,1.1342922543534821
南人,5783,1.0532196917151448
此辈,8747,0.6914803268428584
子胥,5783,0.8405812688157278
日醉,5783,0.9377532163194292
萧何,228,2.964933138693934
来处,5783,1.818462040567537
万类,5783,0.9823765142087303
十一,7836,0.7964390259260681
惭君,5783,1.7623861255661517
年去,5804,0.573100038212438
裹头,5783,1.1634697560464224
子真,5783,1.719783155153205
思无,7144,0.9951765092815175
送子,5783,1.6514473437909125
亦足,5783,0.8986918481934344
水来,7755,1.1939734188392674
侍郎,7143,0.605579765228591
两山,6933,2.015110092697111
板桥,5783,1.540943602573783
贾客,5783,0.8794731404401714
灯烛,7930,0.6329978937954686
处闻,7262,1.914275859346402
明犹,5783,3.1497156081592856
成群,10142,1.375866419896267
扪萝,7930,0.6749970685818245
白沙,6742,2.065461455905572
声尽,5783,0.6988557645000223
新泉,5783,2.2556381520611164
边塞,5783,0.6982111789336389
呼鹰,7371,1.5964014335134462
山阿,5783,0.7077517629214578
自怡,7497,0.5872409856445905
天教,5783,0.9068225231481712
似水,5618,1.9635213061520873
落帆,7848,0.5469586085378726
春恨,5783,2.7262370253479817
心无,2610,0.8036526949032883
元帅,5783,1.072834026576579
古观,472,1.256706160371461
裁诗,6603,2.3177687613048312
艰危,5783,0.9606745179227016
酿酒,5783,2.6286339893155706
无虞,5783,0.909864809088409
新人,7846,0.4563393764987703
玉节,5783,1.0398117543976066
乘舆,6582,0.7958766519756278
难任,5783,1.0792938555883849
为之,8747,1.0915646819253078
音徽,7848,0.831889254613817
连年,6652,0.4932169529898128
破虏,5783,1.0562577807080125
霞明,5783,1.0270727741473882
虚声,5783,1.4949355860964715
涧松,5783,0.8512687325050377
呜呜,238,1.1367477969928834
水有,5783,2.339748138737391
西戎,5783,1.1135099715748418
里花,5783,0.6874337531708692
种植,5783,0.8373170372938389
孤剑,5783,0.7908110629073891
心自,8583,0.43803146746115207
中丞,5783,0.5849693633400788
水底,5783,0.6305547762210595
玉润,228,2.0025319744273498
太上,5783,0.6228981518892552
宁无,5783,1.369595761827475
丹经,5783,0.8781646986547849
黄犬,8081,2.4565610129092086
无味,5783,0.8907485477759719
灞亭,10208,1.909295566645799
辜负,5783,0.9521641580199401
七泽,8583,0.5474015407100358
军城,5783,1.1344967740087981
如神,5783,0.9441944705794223
春园,7144,1.5221771127809547
俗人,5783,0.43057635046584314
秦家,7789,0.7308669241769067
笼中,5783,0.7020305356131616
岧峣,7576,0.7833296129737225
即事,8583,0.6938937279982362
太宗,9125,0.7905248025691877
獬豸,2414,0.4322172154947172
已开,6742,1.746976224012009
对君,5783,0.5925662493814541
壮气,7686,1.98440671508759
亦生,532,1.7796925173052265
避地,5783,0.9683203099385104
新命,5783,1.1306863531176625
流苏,5072,0.7866409629707715
成霜,6697,2.1855435318096434
岂非,5783,0.8035654557537113
三楚,238,2.5353656954020884
宫先,5783,0.5805596338508839
君言,372,0.6019727322092425
梦到,2414,1.2885281559761068
偶与,7143,0.5465810145225594
人爱,7359,0.9312490756183499
武库,7502,0.4504786258622687
仙乡,532,2.43962076669027
遗爱,5783,0.9608527755224782
起草,6697,0.3848686804375936
贳酒,5783,2.239702727131739
随意,5783,0.896550968846945
三度,10604,0.6109925870054714
尔身,5783,1.0195035199105995
更将,135,1.3848159670434788
所历,5783,1.0839897454774798
禅师,5783,1.5311583383076448
残梦,6742,0.8855142874956611
有限,5783,0.7961578562817226
缘情,5783,1.1418822640587833
要津,7062,1.632923927694104
色不,9125,0.6412986724600616
三旬,5783,1.844186475063697
春气,5783,1.1325276276639842
听秋,9125,2.1309217608280564
我将,5783,1.291553734113731
汗马,284,0.46485212103302376
飞翼,552,0.9531164738667958
笑言,7502,1.6269834023664493
香浓,5783,0.8828365453524691
贤哉,5783,1.5129057875299399
像设,5783,0.635489014206341
足云,268,0.5246301699539814
宰相,7205,0.8405654123309257
刷羽,6881,1.4595898019116353
心曲,5783,0.5746034800977725
飞出,10604,1.9792215080928048
生处,5783,0.7956509671654936
一入,5783,0.5874207446522313
幽石,5783,0.7535607433379359
五言,5783,1.0281411557224038
若个,5783,1.2935834340822308
初落,5783,1.3412992881563002
中看,8446,0.5785618685911142
君独,5783,0.4883560328969125
娥月,5783,0.9769961197128622
晚花,5618,1.3933637310539126
清闲,5783,0.9472556044653399
无他,7143,1.4771626550705348
宿客,5783,1.5862950048984108
浮舟,7795,1.483189988514907
日远,5783,1.3841456812754565
岭云,5783,0.7795111895532371
堪笑,5783,1.2585585973811604
近山,5783,0.7469395226653903
三迳,7770,1.2760801130644528
解语,5783,0.6784726888899083
心处,5783,1.7843215785226016
野鸟,284,0.9270278223592074
无归,7795,0.7061412280041373
还在,5783,1.4661554688119203
人随,5783,1.5674766632323416
柳垂,5783,0.6214714563137554
帝台,5783,1.0340187783469186
嗟尔,5783,0.9358307886871848
明公,7848,2.1906671910920337
能无,5783,0.523720334999991
何适,5783,0.9156359196981269
鹰鹯,7848,1.1010708276469663
百家,6603,0.7241933804430296
磷磷,5783,0.5823982820775896
难收,676,1.7972653102670315
河北,8747,2.4648166354940773
山时,5783,1.324601764608418
见凤,5783,0.5779841470130052
自当,6697,3.0762851182040745
秪应,5804,1.1573587393448352
风行,5783,1.0914250981218114
休沐,7789,1.9247387034471697
炀帝,5783,0.6336017700986649
书多,5783,1.9895480726047023
野店,7848,2.195243977428275
吏人,5783,1.0223589216559168
未出,7185,0.6365843617488676
有梦,2414,0.5262181029963662
不多,9406,1.4405377669709076
怀素,275,1.4026528248865227
公退,5783,0.824903918383347
南有,5783,0.516041409399641
行在,7867,1.6515458501263398
高韵,5783,1.0354622336944104
密竹,5783,0.5844584136224534
膺门,5783,1.0729953464174744
桥边,5783,0.7602791536950388
威棱,5783,1.0634176847635093
危时,5783,1.631100836056082
架上,621,0.9475207916355225
赐衣,6697,1.3027470529885965
滟滪,5783,0.8962782315450352
萧骚,5783,1.7481599138937387
晓云,5783,2.401891021673271
时出,8749,0.5380158023293408
海滨,5783,2.1029489576782776
鹤驾,235,1.7405931251958462
鸾镜,5804,1.7173826467232176
自到,5783,1.2020788508512443
雀儿,5783,0.6662464195141753
古塞,5783,1.1611575745741167
琴堂,5783,0.7719232022863611
独怜,6704,1.2629908636056333
圣德,5514,0.8580270133016898
汉阳,5783,0.5776180984801992
无碍,9406,0.547738133525995
小院,5783,0.7861876662414877
太和,5783,0.9808872867130026
醉吟,5783,4.760846574498584
秋晚,5783,5.458989726373128
丽日,5783,2.4661001651772905
攀缘,9406,0.5892622202928273
昔有,5783,1.8693667284843405
堪赏,5783,0.8479682483461323
风姿,5783,0.7934741534345284
花酒,532,2.135747065614554
山西,5783,0.5828677602093095
铿锵,5783,0.7173017866753614
琳琅,6697,0.3389197578715245
四百,6603,1.0316888959654176
悲哉,10657,1.3059623985640294
苔壁,653,1.1483831101926287
每忆,5783,2.2221670617191105
巴峡,372,1.95102830225769
孺子,5783,1.8667371836785378
蝶舞,5783,0.848999064840134
风帘,5783,1.4801891144227382
旅情,5783,0.9532590244871477
峰顶,5783,0.6465894839114386
床上,9125,2.0801570849182127
邀欢,8329,1.581670401681981
花宫,5783,1.0413626770302291
谁教,5783,3.6898325420727875
万夫,5783,0.7078136931362514
能文,5783,1.1718607119513715
行深,7789,1.6802177713463027
骚人,2448,0.6392690749573003
和羹,7477,1.2220273164811937
邙山,5783,0.5998638351077192
戍鼓,5783,1.7565095694784822
前身,5783,1.2470183140737796
妙理,5783,0.6154899909446464
庭客,5783,1.6980991858972068
远戍,6769,0.5379950382188888
孤枕,676,1.4690926009811993
不夜,5783,0.9527157299582896
南斗,8747,0.8032177875508734
心犹,8446,0.6438558963895605
麟不,5783,0.5525893506491195
凉飙,5783,1.806244145186358
莫惊,5783,3.817325168875922
一派,532,0.6496408455109173
帝力,9125,0.8360643138933029
不,686,0.8509857437109769
人,686,0.8952596361679114
山,686,1.2256593514338465
云,686,1.243667367399137
风,686,1.079417520773652
无,686,1.2745399125713435
一,686,1.0299934159308233
中,686,1.123895734660107
天,686,0.7015957199049289
日,686,0.7180500953799567
花,692,0.4961371978057413
来,686,1.1827110288673401
水,686,0.5491315084692011
有,686,1.392670695830566
上,686,1.0396590813604563
月,686,0.9096191217683828
时,686,1.3788537749617664
春,692,0.5389409063634276
心,692,1.2371114814885387
君,692,0.8483074286285718
自,686,0.5936236765122955
行,692,1.2046716652678024
清,692,0.8488872298623873
生,692,0.8391258079417409
为,692,0.6469537531925259
高,692,1.1080150640815072
相,686,0.7374519028280663
长,686,0.6843271138660707
客,692,0.6467088327538498
江,692,0.7871412798366901
年,692,0.9278570174922051
归,692,0.6596117350899555
夜,692,0.9994770911459914
门,692,1.3188801886086903
家,692,0.87629534765484
未,692,1.6399895959065929
去,692,0.6416408557827594
知,692,1.072100083765142
得,692,0.5981903957554797
秋,692,0.8818466928304427
此,692,0.6462001842214704
在,692,0.8755549422595534
雨,692,0.8345084265287052
声,692,0.9778508707489539
何,686,0.6136969759128821
道,692,1.0410245959579514
城,692,0.6966908884070435
下,692,0.8581360430949598
如,692,1.1864372268476002
玉,692,0.6057861399532936
金,692,0.9158404542380852
我,692,0.8697128015230563
见,692,1.0108437011522375
里,692,1.2401848061530045
寒,692,0.7859392781694681
路,692,1.1762179406452478
是,692,0.6594917881647879
马,692,0.928600944488552
林,692,0.7748294176434891
空,692,1.018881780401062
子,692,1.2494257660547377
飞,692,1.0429747395555864
白,692,1.4450465114326698
前,692,1.2434919748104671
三,692,1.0569154095054683
明,692,1.2726927583949317
南,692,1.4637927992634545
远,692,0.7703015428373309
树,692,0.9187376043871667
东,692,1.4522014251847621
草,692,1.2414513988365934
闻,692,0.6285061758462688
深,692,0.7252386977548073
烟,692,0.785630527333215
海,692,0.7202566264070739
多,692,0.9690813389288961
阳,692,0.944808975828424
朝,692,1.3713677671152948
色,692,0.8421357439302898
衣,692,0.8746813820739332
落,692,0.9867750169443458
青,692,1.2716724464305664
鸟,692,0.79896490150501
光,692,0.8970575396253089
西,692,0.9966264264955542
万,692,1.160647052817637
事,692,0.9738683342018674
流,692,0.949639846592075
酒,692,0.5906513089121013
身,692,0.8807688185282742
然,692,0.8718392648740564
情,692,0.5740811657157482
独,692,0.6378419713357505
千,692,1.230137226189639
地,692,1.7056357996368328
谁,692,1.5877499943660758
石,692,0.8253879899010642
游,692,0.607143487385012
闲,692,0.8270236157600022
头,692,0.9882401253885136
回,692,0.696196788193065
书,692,0.8913558920838834
出,692,1.052184978169147
欲,692,1.3809444798662387
处,692,0.5846375611866677
华,692,1.5695131664317807
将,692,1.2330248372221257
雪,692,0.881926405455677
北,692,1.2106722192699828
开,692,0.7469605732533391
还,692,1.0369240793283945
气,692,0.7945387934316881
叶,692,1.2176633807539636
楼,692,0.9013298733790236
泉,692,0.8965704676724368
入,692,1.9322767107062002
老,692,0.759919734852574
新,692,0.7541215211932716
向,692,0.8912256347102554
松,692,0.9603489577113732
愁,692,0.8250085391287101
仙,692,0.7529860155639172
可,692,1.1973072048798137
满,692,1.1040129328158186
龙,692,1.0258886063718096
竹,692,1.0038840437471663
尘,692,0.5939503915418474
今,692,0.5059510115775178
已,692,0.7782011689244437
世,692,0.7737487791648628
关,692,0.7653230069718364
成,692,0.6713040114750055
思,692,0.8832396748544452
莫,692,0.7686820455391108
歌,692,0.9388961449130752
别,692,0.7123011249532556
黄,692,0.9512019230906831
百,692,1.2033149821938893
古,692,0.8563094741986681
所,692,0.8550815829502407
望,692,0.8569540510836132
台,692,0.7745092670114351
宫,692,0.7623947041422418
野,692,1.0680201066140536
香,692,1.1099756070515694
公,692,0.8488667482829217
王,692,1.3320623912171605
梦,692,0.9181533441632554
应,692,0.9292766263753209
外,692,0.7362251067969722
边,692,0.6772052201626577
河,692,1.187481553582098
平,692,1.3500051628650376
暮,692,0.8201810610834128
到,692,0.8684010649181853
尽,692,0.895515883773213
更,692,1.1258160381439486
看,692,0.8448426151321262
霜,692,1.1019490536392378
汉,692,1.016017394200988
乡,692,0.9746344315549714
露,692,1.6070468260767667
孤,692,0.8471584717139955
诗,692,0.6185132322338476
名,692,0.9626067454656249
言,692,1.1987062977914615
离,692,0.9468220209327367
岁,692,1.1272839319172707
难,692,1.1604274998187463
舟,692,1.0741129777224045
物,692,0.9504046499735903
幽,692,0.9413962157577306
方,692,0.8298694782979473
碧,692,0.9942700584173626
五,692,0.9127681088675713
非,692,1.286249368956796
犹,692,1.3692284999651305
十,692,0.7783358702980114
峰,692,1.403190131424232
从,692,1.4411082308605145
若,692,1.6811739677176267
复,692,1.065805550942835
重,692,1.1904758298781462
波,692,1.1604806379522816
后,692,0.920512100912766
大,692,1.175908352548632
余,692,0.8444537273991354
文,692,1.2306966538028885
与,692,0.9481265061706593
意,692,1.4150473516032536
阴,692,1.1262065030787947
国,692,0.878208115549492
同,692,0.8784008980274454
影,692,0.89658572296386
旧,692,1.006072400592511
能,692,1.2739605382849843
吾,692,1.1532880893532769
四,692,1.0188491222108993
绿,692,1.0938472458835728
柳,692,0.9529117475520162
居,692,0.6208557235276153
微,692,1.014744068350347
庭,692,0.8010732206410159
池,692,1.0767783519781713
当,692,1.3854229311439268
分,692,1.312226761512746
枝,692,0.7708256743143409
吟,692,0.9764477078949383
太,692,1.342946224690957
溪,692,1.187840671169361
堂,692,0.6354377513977904
园,692,0.8547513494411468
芳,692,0.6745413567128853
川,692,1.1673029483008805
红,692,0.9816795851624935
秦,692,1.5318529623300785
遥,692,0.6234395701242279
安,692,1.0128844723609078
初,692,1.280110596580602
鸣,692,1.3204645605429037
经,692,1.1923670785807057
沙,692,1.1330578818350285
醉,692,0.9284352945863534
昔,692,1.9489604891899748
紫,692,1.1130855905768733
楚,692,1.5404336840796027
者,692,1.3116430719334593
问,692,0.8682270978839343
发,692,1.4371360643181248
起,692,1.425286125430435
半,692,1.06929363783109
星,692,1.164453192112487
九,692,1.559463346803163
女,692,1.1715023406758316
悲,692,1.1097628957953147
帝,692,0.9741708235678839
虚,692,0.9743513479950263
神,692,0.9975209243090535
寻,692,1.3226548477736784
似,692,0.8817763686668921
逢,692,1.35119585771252
过,692,1.0019385370609037
坐,692,1.3139884912410518
皇,692,0.9798149529237461
因,692,1.2644912582598717
小,692,1.01604496051535
羽,692,0.7192661051857262
爱,692,0.678095353633694
岂,692,1.3718292761338613
群,692,1.1744523799972935
曲,692,1.2651654204553973
翠,692,0.9294403654160156
木,692,0.9967529974946124
窗,692,1.4271958356895147
丹,692,1.023427798609184
凉,692,0.9895173316934153
雁,692,1.2276354814003614
几,692,1.0923617494067699
至,692,2.3180719474838876
垂,692,1.9993562454070308
晴,692,1.2749731584684276
残,692,1.4395472821404793
陵,692,0.9635211449783857
鹤,692,1.6539676088019535
泪,692,1.1002201105725575
终,692,1.0106292990734012
和,692,1.3884508359510779
儿,707,0.6571384132773289
忆,692,1.3188787671361608
官,692,0.9431759256107536
双,692,1.147188550542925
使,692,1.0360289905482545
湖,692,1.107859511056681
留,692,1.2725172207574418
惊,692,1.5136238150966446
丝,692,2.073526505735046
笑,692,0.8842204972156076
